idRuta,rutaDirection,estNumber,estId
57,B,35,651
57,B,36,655
57,B,37,659
57,B,38,663
57,B,39,667
57,B,40,671
57,B,41,675
57,B,42,678
57,B,43,681
57,B,44,684
57,B,45,687
57,B,46,690
57,B,47,29
57,B,48,32
57,B,49,35
57,B,50,38
57,B,51,41
57,B,52,42
57,B,53,3314
57,B,54,2990
57,B,55,2991
57,B,56,2992
57,B,57,2993
57,B,58,2994
57,B,59,2995
57,B,60,2996
57,B,61,2153
57,B,62,2154
57,B,63,2155
57,B,64,2038
57,B,65,2039
57,B,66,2040
57,B,67,2041
57,B,68,1895
57,B,69,1953
57,B,70,2183
57,B,71,2077
57,B,72,2884
57,B,73,2271
197,A,1,6499
57,B,74,2272
197,A,2,4044
57,B,75,2273
57,B,76,2274
197,A,3,3518
57,B,77,1872
197,A,4,2891
57,B,78,1943
197,A,5,3180
57,B,79,2959
197,A,6,3328
197,A,7,3002
57,B,80,2960
197,A,8,2436
197,A,9,3329
57,B,81,3783
197,A,10,3330
57,B,82,2746
197,A,11,3003
57,B,83,2550
197,A,12,2791
197,A,13,2792
57,B,84,2838
197,A,14,3004
57,B,85,3889
197,A,15,2580
57,B,86,5319
197,A,16,2623
197,A,17,2843
197,A,18,1842
57,B,87,2837
197,A,19,2070
197,A,20,2341
197,A,21,2342
57,B,88,2415
197,A,22,1847
57,B,89,2754
197,A,23,1799
57,B,90,2551
197,A,24,1727
57,B,91,3297
197,A,25,1836
197,A,26,1812
57,B,92,3298
197,A,27,1813
197,A,28,1791
57,B,93,2083
197,A,29,4470
197,A,30,3006
197,A,31,3007
197,A,32,3008
197,A,33,3009
197,A,34,1165
197,A,35,1632
197,A,36,1633
197,A,37,1634
197,A,38,1488
197,A,39,1490
197,A,40,1492
197,A,41,1494
197,A,42,1496
197,A,43,1498
197,A,44,1500
197,A,45,1501
197,A,46,1502
197,A,47,1635
197,A,48,1636
197,A,49,1637
197,A,50,1638
197,A,51,1639
197,A,52,1640
197,A,53,1641
197,A,54,1642
197,A,55,1643
197,A,56,1644
197,A,57,1645
197,A,58,1646
197,A,59,1647
197,A,60,1648
197,A,61,1649
197,A,62,1650
197,A,63,1651
197,A,64,1652
197,A,65,2930
197,A,66,2931
197,A,67,1655
197,A,68,1656
197,A,69,1657
197,A,70,1658
197,A,71,1954
197,A,72,2739
197,A,73,2668
197,A,74,2900
197,A,75,3543
197,A,76,2666
197,B,1,6499
197,B,2,4044
197,B,3,3518
197,B,4,2891
197,B,5,3180
197,B,6,3328
197,B,7,3002
197,B,8,2436
197,B,9,3329
197,B,10,3330
197,B,11,3003
197,B,12,2791
197,B,13,2792
197,B,14,3004
197,B,15,2580
197,B,16,2623
197,B,17,2843
197,B,18,1842
197,B,19,2070
197,B,20,2341
197,B,21,2342
197,B,22,1847
197,B,23,1799
197,B,24,1727
197,B,25,1836
197,B,26,1812
197,B,27,1813
214,A,1,2178
197,B,28,1791
214,A,2,2075
197,B,29,4470
197,B,30,3006
214,A,3,2590
197,B,31,3007
197,B,32,3008
214,A,4,2591
197,B,33,3009
197,B,34,1165
197,B,35,1632
214,A,5,3044
197,B,36,1633
197,B,37,1634
214,A,6,5340
197,B,38,1488
197,B,39,1490
197,B,40,1492
214,A,7,6937
197,B,41,1494
197,B,42,1496
197,B,43,1498
214,A,8,6941
197,B,44,1500
197,B,45,1501
214,A,9,6947
197,B,46,1502
197,B,47,1635
214,A,10,6945
197,B,48,1636
214,A,11,5149
197,B,49,1637
214,A,12,6938
197,B,50,1638
214,A,13,6939
197,B,51,1639
214,A,14,6935
197,B,52,1640
214,A,15,4662
197,B,53,1641
214,A,16,6940
197,B,54,1642
197,B,55,1643
197,B,56,1644
214,A,17,6944
197,B,57,1645
214,A,18,5153
197,B,58,1646
197,B,59,1647
214,A,19,6943
197,B,60,1648
214,A,20,6948
197,B,61,1649
197,B,62,1650
214,A,21,6946
197,B,63,1651
197,B,64,1652
214,A,22,6942
197,B,65,2930
197,B,66,2931
214,A,23,6936
197,B,67,1655
197,B,68,1656
197,B,69,1657
214,A,24,2327
197,B,70,1658
214,A,25,2328
197,B,71,1954
214,A,26,6934
197,B,72,2739
214,A,27,2661
197,B,73,2668
197,B,74,2900
197,B,75,3543
197,B,76,2666
214,B,1,2178
214,B,2,2075
214,B,3,2590
214,B,4,2591
214,B,5,3044
214,B,6,5340
214,B,7,6937
214,B,8,6941
214,B,9,6947
214,B,10,6945
214,B,11,5149
214,B,12,6938
214,B,13,6939
214,B,14,6935
214,B,15,4662
214,B,16,6940
214,B,17,6944
214,B,18,5153
214,B,19,6943
214,B,20,6948
214,B,21,6946
214,B,22,6942
214,B,23,6936
214,B,24,2327
214,B,25,2328
214,B,26,6934
214,B,27,2661
152,A,1,7397
152,A,2,347
152,A,3,4321
152,A,4,3072
152,A,5,3073
152,A,6,2619
152,A,7,1889
152,A,8,2965
152,A,9,3461
152,A,10,3130
152,A,11,3465
152,A,12,3129
152,A,13,3128
152,A,14,3458
152,A,15,3152
152,A,16,5218
152,A,17,3038
152,A,18,2629
152,A,19,6538
152,A,20,6526
152,A,21,3512
152,A,22,5174
152,A,23,5167
152,A,24,5159
152,A,25,3649
152,A,26,3650
152,A,27,3234
152,A,28,3187
152,A,29,2914
152,A,30,4694
152,A,31,4048
152,A,32,4299
152,B,1,7397
152,B,2,347
152,B,3,4321
152,B,4,3072
152,B,5,3073
152,B,6,2619
152,B,7,1889
152,B,8,2965
152,B,9,3461
152,B,10,3130
152,B,11,3465
152,B,12,3129
152,B,13,3128
152,B,14,3458
152,B,15,3152
152,B,16,5218
152,B,17,3038
152,B,18,2629
152,B,19,6538
152,B,20,6526
152,B,21,3512
152,B,22,5174
152,B,23,5167
152,B,24,5159
152,B,25,3649
152,B,26,3650
152,B,27,3234
152,B,28,3187
152,B,29,2914
152,B,30,4694
152,B,31,4048
152,B,32,4299
147,A,1,4662
147,A,2,5588
147,A,3,2826
147,A,4,2327
147,A,5,2328
147,A,6,2592
147,A,7,3164
147,A,8,864
147,A,9,866
147,A,10,868
147,A,11,870
147,A,12,872
147,A,13,874
147,A,14,876
147,A,15,878
147,A,16,880
147,A,17,882
147,A,18,884
147,A,19,886
147,A,20,887
147,A,21,888
147,A,22,889
147,A,23,890
147,A,24,891
147,A,25,892
147,A,26,5410
147,A,27,894
147,A,28,896
147,A,29,898
147,A,30,901
147,A,31,904
147,A,32,907
147,A,33,909
147,A,34,911
147,A,35,913
147,A,36,915
147,A,37,917
147,A,38,919
147,A,39,921
147,A,40,923
147,A,41,925
147,A,42,927
147,A,43,1006
147,A,44,1008
147,A,45,1010
147,A,46,1012
147,A,47,7587
147,A,48,1724
147,A,49,1764
147,A,50,1741
147,A,51,1725
147,A,52,3165
147,A,53,3166
147,A,54,2583
147,A,55,3167
147,A,56,2438
147,A,57,3168
147,A,58,2584
147,A,59,3169
147,A,60,2585
147,A,61,1864
147,A,62,1971
147,A,63,2088
147,A,64,2706
147,B,1,4662
147,B,2,5588
147,B,3,2826
147,B,4,2327
147,B,5,2328
147,B,6,2592
147,B,7,3164
147,B,8,864
147,B,9,866
147,B,10,868
147,B,11,870
147,B,12,872
147,B,13,874
147,B,14,876
147,B,15,878
147,B,16,880
147,B,17,882
147,B,18,884
147,B,19,886
147,B,20,887
147,B,21,888
147,B,22,889
147,B,23,890
147,B,24,891
147,B,25,892
147,B,26,5410
147,B,27,894
147,B,28,896
147,B,29,898
147,B,30,901
147,B,31,904
147,B,32,907
147,B,33,909
147,B,34,911
147,B,35,913
147,B,36,915
147,B,37,917
147,B,38,919
147,B,39,921
147,B,40,923
147,B,41,925
147,B,42,927
147,B,43,1006
147,B,44,1008
147,B,45,1010
147,B,46,1012
147,B,47,7587
147,B,48,1724
147,B,49,1764
147,B,50,1741
147,B,51,1725
147,B,52,3165
147,B,53,3166
147,B,54,2583
147,B,55,3167
147,B,56,2438
147,B,57,3168
147,B,58,2584
147,B,59,3169
147,B,60,2585
147,B,61,1864
147,B,62,1971
147,B,63,2088
147,B,64,2706
259,A,1,6856
259,A,2,6863
259,A,3,6868
259,A,4,6870
259,A,5,6867
259,A,6,6858
259,A,7,801
259,A,8,753
259,A,9,756
259,A,10,2257
259,A,11,2250
259,A,12,2251
259,A,13,2234
259,A,14,2235
259,A,15,2255
259,A,16,798
259,B,1,6856
259,B,2,6863
259,B,3,6868
259,B,4,6870
259,B,5,6867
259,B,6,6858
259,B,7,801
259,B,8,753
259,B,9,756
259,B,10,2257
259,B,11,2250
259,B,12,2251
259,B,13,2234
259,B,14,2235
259,B,15,2255
259,B,16,798
91,A,1,700
91,A,2,703
91,A,3,707
91,A,4,709
91,A,5,713
91,A,6,715
91,A,7,719
91,A,8,722
91,A,9,725
91,A,10,728
91,A,11,731
91,A,12,734
91,A,13,737
91,A,14,740
91,A,15,743
91,A,16,746
91,A,17,751
91,A,18,754
91,A,19,757
91,A,20,760
91,A,21,763
91,A,22,767
91,A,23,771
91,A,24,775
91,A,25,779
91,A,26,783
91,A,27,787
91,A,28,791
91,A,29,2
91,A,30,4
91,A,31,6
91,A,32,8
91,A,33,9
91,A,34,10
91,A,35,11
91,A,36,14
91,A,37,17
91,A,38,20
91,A,39,23
91,A,40,26
91,A,41,470
91,A,42,473
91,A,43,475
91,A,44,478
91,A,45,482
91,A,46,485
91,A,47,488
91,A,48,492
91,A,49,496
91,A,50,500
91,A,51,503
91,A,52,509
91,A,53,513
91,A,54,515
91,A,55,520
91,A,56,524
91,A,57,528
91,A,58,532
91,A,59,536
91,A,60,540
91,A,61,544
91,A,62,547
91,A,63,552
91,A,64,557
91,A,65,561
91,A,66,564
91,A,67,568
91,A,68,898
91,A,69,901
91,A,70,904
91,A,71,907
91,A,72,909
91,A,73,911
91,A,74,913
91,A,75,915
91,A,76,917
91,A,77,919
91,A,78,921
91,A,79,923
91,A,80,925
91,A,81,927
91,A,82,1005
91,A,83,1007
91,A,84,1009
91,A,85,1011
91,A,86,7587
91,A,87,1724
91,A,88,4061
91,A,89,1741
91,A,90,1725
91,A,91,1819
91,A,92,1786
91,A,93,1935
91,A,94,5637
91,A,95,3171
91,A,96,4055
91,B,1,700
91,B,2,703
91,B,3,707
91,B,4,709
91,B,5,713
91,B,6,715
91,B,7,719
91,B,8,722
91,B,9,725
91,B,10,728
91,B,11,731
91,B,12,734
91,B,13,737
91,B,14,740
91,B,15,743
91,B,16,746
91,B,17,751
91,B,18,754
91,B,19,757
91,B,20,760
91,B,21,763
91,B,22,767
91,B,23,771
91,B,24,775
91,B,25,779
91,B,26,783
91,B,27,787
91,B,28,791
91,B,29,2
91,B,30,4
91,B,31,6
91,B,32,8
91,B,33,9
91,B,34,10
91,B,35,11
91,B,36,14
91,B,37,17
91,B,38,20
91,B,39,23
91,B,40,26
91,B,41,470
91,B,42,473
91,B,43,475
91,B,44,478
91,B,45,482
91,B,46,485
91,B,47,488
91,B,48,492
91,B,49,496
91,B,50,500
91,B,51,503
91,B,52,509
91,B,53,513
91,B,54,515
91,B,55,520
91,B,56,524
91,B,57,528
91,B,58,532
91,B,59,536
91,B,60,540
91,B,61,544
91,B,62,547
91,B,63,552
91,B,64,557
91,B,65,561
91,B,66,564
91,B,67,568
91,B,68,898
91,B,69,901
91,B,70,904
91,B,71,907
91,B,72,909
91,B,73,911
91,B,74,913
91,B,75,915
91,B,76,917
91,B,77,919
91,B,78,921
91,B,79,923
91,B,80,925
91,B,81,927
91,B,82,1005
91,B,83,1007
91,B,84,1009
91,B,85,1011
91,B,86,7587
91,B,87,1724
91,B,88,4061
91,B,89,1741
91,B,90,1725
91,B,91,1819
91,B,92,1786
91,B,93,1935
91,B,94,5637
91,B,95,3171
91,B,96,4055
200,A,1,5353
200,A,2,3252
200,A,3,3253
200,A,4,3254
200,A,5,2932
200,A,6,2501
200,A,7,2709
200,A,8,2502
200,A,9,1847
200,A,10,1799
200,A,11,1727
200,A,12,2199
200,A,13,2200
200,A,14,6972
200,A,15,1483
200,A,16,1484
200,A,17,1485
200,A,18,1487
200,A,19,1489
200,A,20,1491
200,A,21,1493
200,A,22,1495
200,A,23,1497
200,A,24,1499
200,A,25,1470
200,A,26,1472
200,A,27,1474
200,A,28,1476
200,A,29,1477
200,A,30,1479
200,A,31,1481
200,A,32,1482
200,A,33,2203
200,A,34,2725
200,A,35,2726
200,A,36,2727
200,A,37,2248
200,A,38,2289
200,A,39,2290
200,A,40,2291
200,A,41,2292
200,A,42,2293
200,A,43,2131
200,A,44,2132
200,A,45,2017
200,A,46,1873
200,A,47,1946
200,A,48,1767
200,A,49,2018
200,A,50,2019
200,A,51,2020
200,A,52,2021
200,A,53,3801
200,A,54,1858
200,A,55,1785
200,A,56,1817
200,A,57,1818
200,A,58,162
200,A,59,164
200,A,60,166
200,A,61,168
200,A,62,170
200,A,63,172
200,A,64,174
200,A,65,176
200,A,66,205
200,A,67,208
200,A,68,211
200,A,69,214
200,A,70,215
200,A,71,220
200,A,72,223
200,A,73,224
200,A,74,228
200,A,75,231
200,A,76,234
200,A,77,236
200,A,78,238
200,A,79,240
200,A,80,1947
200,A,81,1948
200,A,82,1949
200,A,83,7209
200,A,84,2022
200,A,85,2023
200,A,86,2294
200,A,87,1434
200,A,88,1436
200,A,89,1715
200,A,90,1827
200,A,91,1874
200,A,92,1875
200,A,93,1726
200,A,94,1751
200,A,95,1736
200,A,96,6972
200,A,97,7209
200,B,1,5353
200,B,2,3252
200,B,3,3253
200,B,4,3254
200,B,5,2932
200,B,6,2501
200,B,7,2709
200,B,8,2502
200,B,9,1847
200,B,10,1799
200,B,11,1727
200,B,12,2199
200,B,13,2200
200,B,14,6972
200,B,15,1483
200,B,16,1484
200,B,17,1485
200,B,18,1487
200,B,19,1489
200,B,20,1491
200,B,21,1493
200,B,22,1495
200,B,23,1497
200,B,24,1499
200,B,25,1470
200,B,26,1472
200,B,27,1474
200,B,28,1476
200,B,29,1477
200,B,30,1479
200,B,31,1481
200,B,32,1482
200,B,33,2203
200,B,34,2725
200,B,35,2726
200,B,36,2727
200,B,37,2248
200,B,38,2289
200,B,39,2290
200,B,40,2291
200,B,41,2292
200,B,42,2293
200,B,43,2131
200,B,44,2132
200,B,45,2017
200,B,46,1873
200,B,47,1946
200,B,48,1767
200,B,49,2018
200,B,50,2019
200,B,51,2020
200,B,52,2021
200,B,53,3801
200,B,54,1858
200,B,55,1785
200,B,56,1817
200,B,57,1818
200,B,58,162
200,B,59,164
200,B,60,166
200,B,61,168
200,B,62,170
200,B,63,172
200,B,64,174
200,B,65,176
200,B,66,205
200,B,67,208
200,B,68,211
200,B,69,214
200,B,70,215
200,B,71,220
200,B,72,223
200,B,73,224
200,B,74,228
200,B,75,231
200,B,76,234
200,B,77,236
200,B,78,238
200,B,79,240
200,B,80,1947
200,B,81,1948
200,B,82,1949
200,B,83,7209
200,B,84,2022
200,B,85,2023
200,B,86,2294
200,B,87,1434
200,B,88,1436
200,B,89,1715
200,B,90,1827
200,B,91,1874
200,B,92,1875
200,B,93,1726
200,B,94,1751
200,B,95,1736
200,B,96,6972
200,B,97,7209
105,A,1,4694
105,A,2,2898
105,A,3,860
105,A,4,861
105,A,5,862
105,A,6,863
105,A,7,865
105,A,8,867
105,A,9,869
105,A,10,871
105,A,11,873
105,A,12,875
105,A,13,877
105,A,14,879
105,A,15,881
105,A,16,883
105,A,17,885
105,A,18,886
105,A,19,887
105,A,20,888
105,A,21,889
105,A,22,890
105,A,23,891
105,A,24,893
105,A,25,895
105,A,26,897
105,A,27,900
105,A,28,903
105,A,29,906
105,A,30,1547
105,A,31,1549
105,A,32,1551
105,A,33,1553
105,A,34,1555
105,A,35,1556
105,A,36,2054
105,A,37,1044
105,A,38,1345
105,A,39,1347
105,A,40,1349
105,A,41,2080
105,A,42,2190
105,A,43,2674
105,A,44,2672
105,A,45,5712
105,A,46,3569
105,A,47,5689
105,A,48,5685
105,A,49,5681
105,B,1,4694
105,B,2,2898
105,B,3,860
105,B,4,861
105,B,5,862
105,B,6,863
105,B,7,865
105,B,8,867
105,B,9,869
105,B,10,871
105,B,11,873
105,B,12,875
105,B,13,877
105,B,14,879
105,B,15,881
105,B,16,883
105,B,17,885
105,B,18,886
105,B,19,887
105,B,20,888
105,B,21,889
105,B,22,890
105,B,23,891
105,B,24,893
105,B,25,895
105,B,26,897
105,B,27,900
105,B,28,903
105,B,29,906
105,B,30,1547
105,B,31,1549
105,B,32,1551
105,B,33,1553
105,B,34,1555
105,B,35,1556
105,B,36,2054
105,B,37,1044
105,B,38,1345
105,B,39,1347
105,B,40,1349
105,B,41,2080
105,B,42,2190
105,B,43,2674
105,B,44,2672
105,B,45,5712
105,B,46,3569
105,B,47,5689
105,B,48,5685
105,B,49,5681
260,A,1,6735
260,A,2,6715
260,A,3,6701
260,A,4,6717
260,A,5,6714
260,A,6,6707
260,A,7,6702
260,A,8,5272
260,A,9,5264
260,A,10,339
260,A,11,342
260,A,12,1890
260,A,13,1891
260,A,14,1892
260,A,15,1840
260,A,16,2452
260,A,17,2402
260,A,18,2018
260,A,19,2019
260,A,20,2020
260,A,21,2021
260,A,22,3801
260,A,23,6593
260,A,24,3862
260,A,25,2940
260,A,26,2713
260,A,27,336
260,A,28,6658
260,A,29,6683
260,A,30,6676
260,A,31,6684
260,A,32,6698
260,A,33,6708
260,A,34,6712
260,A,35,6716
260,A,36,6699
260,A,37,6703
260,A,38,6713
260,A,39,6736
260,B,1,6735
260,B,2,6715
260,B,3,6701
260,B,4,6717
260,B,5,6714
260,B,6,6707
260,B,7,6702
260,B,8,5272
260,B,9,5264
260,B,10,339
260,B,11,342
260,B,12,1890
260,B,13,1891
260,B,14,1892
260,B,15,1840
260,B,16,2452
260,B,17,2402
260,B,18,2018
260,B,19,2019
260,B,20,2020
260,B,21,2021
260,B,22,3801
260,B,23,6593
260,B,24,3862
260,B,25,2940
260,B,26,2713
260,B,27,336
260,B,28,6658
260,B,29,6683
260,B,30,6676
260,B,31,6684
260,B,32,6698
260,B,33,6708
260,B,34,6712
260,B,35,6716
260,B,36,6699
260,B,37,6703
260,B,38,6713
260,B,39,6736
167,A,1,7832
167,A,2,116
167,A,3,2869
167,A,4,2475
167,A,5,1723
167,A,6,1713
167,A,7,1720
167,A,8,1729
167,A,9,1730
167,A,10,4616
167,A,11,6574
167,A,12,3191
167,A,13,2267
167,A,14,7832
167,A,15,116
167,A,16,2869
167,A,17,2475
167,A,18,1723
167,A,19,1713
167,A,20,1720
167,A,21,1729
167,A,22,1730
167,A,23,4616
167,A,24,6574
167,A,25,3191
167,A,26,2267
167,A,27,1857
167,A,28,1783
167,A,29,1784
167,A,30,2197
167,A,31,2198
167,A,32,2085
167,A,33,1904
167,A,34,2163
167,A,35,2489
167,A,36,2487
167,A,37,3226
167,A,38,3227
167,A,39,1845
167,A,40,1844
167,A,41,671
167,A,42,675
167,A,43,204
167,A,44,207
167,A,45,210
167,A,46,213
167,A,47,217
167,A,48,218
167,A,49,221
167,A,50,227
167,A,51,3413
167,A,52,1400
167,A,53,1401
167,A,54,1402
167,A,55,1403
167,A,56,1795
167,A,57,1838
167,A,58,2337
167,A,59,2451
167,B,1,7832
167,B,2,116
167,B,3,2869
167,B,4,2475
167,B,5,1723
167,B,6,1713
167,B,7,1720
167,B,8,1729
167,B,9,1730
167,B,10,4616
167,B,11,6574
167,B,12,3191
167,B,13,2267
167,B,14,7832
167,B,15,116
167,B,16,2869
167,B,17,2475
167,B,18,1723
167,B,19,1713
167,B,20,1720
167,B,21,1729
167,B,22,1730
167,B,23,4616
167,B,24,6574
167,B,25,3191
167,B,26,2267
167,B,27,1857
167,B,28,1783
167,B,29,1784
167,B,30,2197
167,B,31,2198
167,B,32,2085
167,B,33,1904
167,B,34,2163
167,B,35,2489
167,B,36,2487
167,B,37,3226
167,B,38,3227
167,B,39,1845
167,B,40,1844
167,B,41,671
167,B,42,675
167,B,43,204
167,B,44,207
167,B,45,210
167,B,46,213
167,B,47,217
167,B,48,218
167,B,49,221
167,B,50,227
167,B,51,3413
167,B,52,1400
167,B,53,1401
167,B,54,1402
167,B,55,1403
167,B,56,1795
167,B,57,1838
167,B,58,2337
167,B,59,2451
58,A,1,3362
58,A,2,2537
58,A,3,3363
58,A,4,2822
58,A,5,3522
58,A,6,3181
58,A,7,2894
58,A,8,2895
58,A,9,2078
58,A,10,3523
58,A,11,3524
58,A,12,3162
58,A,13,3525
58,A,14,3510
58,A,15,3526
58,A,16,3511
58,A,17,3182
58,A,18,3527
58,A,19,3528
58,A,20,1824
58,A,21,2168
58,A,22,2169
58,A,23,1740
58,A,24,1750
58,A,25,1731
58,A,26,1754
58,A,27,1777
58,A,28,4011
58,A,29,2517
58,A,30,2715
58,A,31,1912
58,A,32,1981
58,A,33,1982
58,A,34,2907
58,A,35,2518
58,A,36,2716
58,A,37,252
58,A,38,255
58,A,39,258
58,A,40,262
58,A,41,266
58,A,42,271
58,A,43,275
58,A,44,278
58,A,45,281
58,A,46,284
58,A,47,179
58,A,48,181
58,A,49,183
58,A,50,185
58,A,51,186
58,A,52,188
58,A,53,190
58,A,54,1927
58,A,55,1855
58,A,56,2109
58,A,57,324
58,A,58,326
58,A,59,328
58,A,60,331
58,B,1,3362
58,B,2,2537
58,B,3,3363
58,B,4,2822
58,B,5,3522
58,B,6,3181
58,B,7,2894
58,B,8,2895
58,B,9,2078
58,B,10,3523
58,B,11,3524
58,B,12,3162
58,B,13,3525
58,B,14,3510
58,B,15,3526
58,B,16,3511
58,B,17,3182
58,B,18,3527
58,B,19,3528
58,B,20,1824
58,B,21,2168
58,B,22,2169
58,B,23,1740
58,B,24,1750
58,B,25,1731
58,B,26,1754
58,B,27,1777
58,B,28,4011
58,B,29,2517
58,B,30,2715
58,B,31,1912
58,B,32,1981
58,B,33,1982
58,B,34,2907
58,B,35,2518
58,B,36,2716
58,B,37,252
58,B,38,255
58,B,39,258
58,B,40,262
58,B,41,266
58,B,42,271
58,B,43,275
58,B,44,278
58,B,45,281
58,B,46,284
58,B,47,179
58,B,48,181
58,B,49,183
58,B,50,185
58,B,51,186
58,B,52,188
58,B,53,190
58,B,54,1927
58,B,55,1855
58,B,56,2109
58,B,57,324
58,B,58,326
58,B,59,328
58,B,60,331
198,A,1,5552
198,A,2,5555
198,A,3,3126
198,A,4,2911
198,A,5,3653
198,A,6,2913
198,A,7,2910
198,A,8,2076
198,A,9,2695
198,A,10,2639
198,A,11,2636
198,A,12,2350
198,A,13,3047
198,A,14,3048
198,A,15,2825
198,A,16,3049
198,A,17,2826
198,A,18,2327
198,A,19,2328
198,A,20,2592
198,A,21,3164
198,A,22,864
198,A,23,866
198,A,24,868
198,A,25,870
198,A,26,872
198,A,27,874
198,A,28,876
198,A,29,878
198,A,30,880
198,A,31,882
198,A,32,462
198,A,33,463
198,A,34,464
198,A,35,466
198,A,36,3616
198,A,37,3109
198,A,38,2201
198,A,39,2090
198,A,40,2468
198,A,41,2482
198,A,42,2466
198,A,43,2480
198,A,44,2004
198,A,45,1641
198,A,46,1642
198,A,47,1643
198,A,48,1644
198,A,49,1645
198,A,50,1646
198,A,51,1647
198,A,52,1648
198,A,53,1649
198,A,54,1650
198,A,55,1651
198,A,56,1652
198,A,57,1653
198,A,58,1654
198,A,59,1655
198,A,60,1656
198,A,61,1657
198,A,62,1658
198,A,63,1954
198,A,64,2739
198,A,65,2668
198,A,66,2900
198,A,67,4712
198,A,68,4722
198,A,69,4729
198,A,70,3555
198,A,71,3560
198,B,1,5552
198,B,2,5555
198,B,3,3126
198,B,4,2911
198,B,5,3653
198,B,6,2913
198,B,7,2910
198,B,8,2076
198,B,9,2695
198,B,10,2639
198,B,11,2636
198,B,12,2350
198,B,13,3047
198,B,14,3048
198,B,15,2825
198,B,16,3049
198,B,17,2826
198,B,18,2327
198,B,19,2328
198,B,20,2592
198,B,21,3164
198,B,22,864
198,B,23,866
198,B,24,868
198,B,25,870
198,B,26,872
198,B,27,874
198,B,28,876
198,B,29,878
198,B,30,880
198,B,31,882
198,B,32,462
198,B,33,463
198,B,34,464
198,B,35,466
198,B,36,3616
198,B,37,3109
198,B,38,2201
198,B,39,2090
198,B,40,2468
198,B,41,2482
198,B,42,2466
198,B,43,2480
198,B,44,2004
198,B,45,1641
198,B,46,1642
198,B,47,1643
198,B,48,1644
198,B,49,1645
198,B,50,1646
198,B,51,1647
198,B,52,1648
198,B,53,1649
198,B,54,1650
198,B,55,1651
198,B,56,1652
198,B,57,1653
198,B,58,1654
198,B,59,1655
198,B,60,1656
198,B,61,1657
198,B,62,1658
198,B,63,1954
198,B,64,2739
198,B,65,2668
198,B,66,2900
198,B,67,4712
198,B,68,4722
198,B,69,4729
198,B,70,3555
198,B,71,3560
153,A,1,6988
153,A,2,6989
153,A,3,5494
153,A,4,342
153,A,5,1890
153,A,6,1891
153,A,7,1892
153,A,8,1840
153,A,9,4535
153,A,10,3094
153,A,11,3095
153,A,12,3096
153,A,13,2113
153,A,14,1856
153,A,15,1928
153,A,16,1974
153,A,17,1929
153,A,18,1814
153,A,19,1719
153,A,20,444
153,A,21,447
153,A,22,450
153,A,23,2104
153,A,24,2219
153,A,25,2220
153,A,26,3418
153,A,27,3419
153,A,28,3420
153,A,29,1870
153,A,30,1888
153,A,31,2162
153,A,32,2119
153,A,33,2120
153,A,34,554
153,A,35,558
153,A,36,562
153,A,37,566
153,A,38,570
153,A,39,573
153,A,40,576
153,A,41,578
153,A,42,580
153,A,43,582
153,A,44,1594
153,A,45,1595
153,A,46,1597
153,A,47,1599
153,A,48,1459
153,A,49,1460
153,A,50,1461
153,A,51,1462
153,A,52,1464
153,A,53,1466
153,A,54,1532
153,A,55,1534
153,A,56,1536
153,A,57,1538
153,A,58,1540
153,A,59,1542
153,A,60,2176
153,A,61,2628
153,A,62,3421
153,A,63,3897
153,A,64,6988
153,B,1,6988
153,B,2,6989
153,B,3,5494
153,B,4,342
153,B,5,1890
153,B,6,1891
153,B,7,1892
153,B,8,1840
153,B,9,4535
153,B,10,3094
153,B,11,3095
153,B,12,3096
153,B,13,2113
153,B,14,1856
153,B,15,1928
153,B,16,1974
153,B,17,1929
153,B,18,1814
153,B,19,1719
153,B,20,444
153,B,21,447
153,B,22,450
153,B,23,2104
153,B,24,2219
153,B,25,2220
153,B,26,3418
153,B,27,3419
153,B,28,3420
153,B,29,1870
153,B,30,1888
153,B,31,2162
153,B,32,2119
153,B,33,2120
153,B,34,554
153,B,35,558
153,B,36,562
153,B,37,566
153,B,38,570
153,B,39,573
153,B,40,576
153,B,41,578
153,B,42,580
153,B,43,582
153,B,44,1594
153,B,45,1595
153,B,46,1597
153,B,47,1599
153,B,48,1459
153,B,49,1460
153,B,50,1461
153,B,51,1462
153,B,52,1464
153,B,53,1466
153,B,54,1532
153,B,55,1534
153,B,56,1536
153,B,57,1538
153,B,58,1540
153,B,59,1542
153,B,60,2176
153,B,61,2628
153,B,62,3421
153,B,63,3897
153,B,64,6988
262,A,1,5272
262,A,2,5264
262,A,3,4324
262,A,4,4317
262,A,5,427
262,A,6,429
262,A,7,432
262,A,8,1830
262,A,9,1831
262,A,10,2618
262,A,11,3904
262,A,12,732
262,A,13,5423
262,A,14,4634
262,A,15,4407
262,A,16,4421
262,A,17,4422
262,A,18,4420
262,A,19,5577
262,A,20,6747
638,A,1,2079
638,A,2,1898
638,A,3,1371
638,A,4,1373
638,A,5,1045
638,A,6,1886
638,A,7,1887
638,A,8,1557
638,A,9,1558
638,A,10,1559
638,A,11,1560
638,A,12,1561
638,A,13,1563
638,A,14,947
638,A,15,950
638,A,16,953
262,A,21,6719
638,A,17,956
638,A,18,959
262,A,22,6693
638,A,19,961
638,A,20,963
638,A,21,965
638,A,22,966
262,B,1,5272
638,A,23,967
262,B,2,5264
638,A,24,968
638,A,25,969
