estId,estSITPNumber,estNombre,estDireccion,estLink,estlongtitude,estlatitude
6458,315A12,Colegio Carmen Teresiano,CL 34 BIS Sur - KR 12,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6458,"-74,105333","4,569555"
6506,342A12,Br. San José Sur,KR 13 - CL 22B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6506,"-74,100534","4,578157"
6273,423A12,Parque Metropolitano Bosque de San Carlos,KR 13 - CL 31 A Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6273,"-74,105215","4,573061"
6501,333A12,Br. Portal de San Carlos,KR 13 - CL 28 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6501,"-74,103583","4,574437"
2193,039A02,C.C. Bulevar Niza,AV. Villas - CL 127D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2193,"-74,070259","4,712693"
2194,152A02,Br. Villas III Sector,AV. Villas - CL 128B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2194,"-74,069824","4,715562"
2195,153A02,Br. Villas III Sector,AV. Villas - CL 129,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2195,"-74,068991","4,717459"
2187,036A02,Urb. La Colina Campestre,AV. Villas - CL 131,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2187,"-74,06763","4,720581"
2188,035A02,Urb. La Colina Campestre,AV. Villas - AC 134,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2188,"-74,066559","4,723023"
2873,034A02,Urb. Aticos del Norte,AV. Villas - CL 134A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2873,"-74,065448","4,725476"
2874,082A02,Urb. La Colina Campestre II Sector,AV. Villas - CL 137A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2874,"-74,064635","4,727362"
4628,033A02,Urb. Bosque de la Colina,AV. Villas - 145,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4628,"-74,063677","4,729982"
4629,083A02,Br. Santa Helena,AV. Villas - 146A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4629,"-74,062893","4,732344"
6671,032A02,Br. El Pinar La Fragua,AV. Villas - 151,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6671,"-74,062617","4,73497"
4631,214A02,Carrera 56,CL 152 - KR 56,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4631,"-74,060388","4,736038"
6724,228A02,Campos de Silencio,KR 54 - CL 159,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6724,"-74,054147","4,741022"
6689,226A02,Br. Cantalejo,CL 161 - KR 54,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6689,"-74,056443","4,742964"
2877,270A02,UDCA,AC 222 - KR 54,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2877,"-74,04822","4,800081"
2883,266A02,LICEO CATOLICO CAMPESTRE W-E,AC 222 - KR 52,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2883,"-74,043545","4,799021"
3788,168A02,C. C. Portal 170,CL 169 B - KR 58,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3788,"-74,058853","4,754132"
6668,292A02,San Jose V Sector,CL 169 B - KR 67,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6668,"-74,063034","4,754997"
400,277B01,Br. Rincón del Chicó,AK 15 - CL 101,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=400,"-74,0476","4,686863"
402,278B01,Avenida Calle 106,AK 15 - CL 105A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=402,"-74,045981","4,690147"
5294,138A01,Br. Rincón del Chicó,CL 106 - KR 13,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5294,"-74,042777","4,688689"
3665,043A02,Parque Córdoba,AV. C&oacute;rdoba - CL 119,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3665,"-74,065551","4,703317"
3667,041A02,Br. El Batán,AV. C&oacute;rdoba - AC 127,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3667,"-74,064427","4,708228"
3536,581A03,Br. Las Flores,CL 139 - KR 109,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3536,"-74,100914","4,742595"
3537,070A03,Br. Las Flores,CL 139 - KR 110B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3537,"-74,102334","4,743054"
3163,072A03,Br. Puerta del Sol,CL 139 - KR 114,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3163,"-74,105274","4,744196"
2888,074A03,CAI La Gaitana,CL 139 - TV 127,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2888,"-74,107319","4,745042"
3538,089A03,Br. Tibabuyes Universal,TV 127 - DG 138C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3538,"-74,108727","4,745088"
3539,091A03,Br. La Toscana,TV 127 - CL 132D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3539,"-74,111397","4,743084"
2360,093A03,CED La Toscana,CL 132 D - KR 134,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2360,"-74,11423","4,743637"
3103,278A03,Parque El Nogal,KR 140 - CL 132A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3103,"-74,11608","4,743715"
3912,259A03,IED La Toscana - Lisboa,CL 132 - KR 145A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3912,"-74,117399","4,743074"
5088,324A03,Br. Sabana de Tibabuyes,TV 118 - CL 143,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5088,"-74,106444","4,747872"
5100,416A03,Ciudadela Cafam,AK 118 - CL 143,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5100,"-74,105327","4,749516"
4187,417A05,Br. Engativá Zona Urbana,KR 125 - CL 64,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4187,"-74,142673","4,71646"
3145,350A05,IED General Santander,CL 66B - KR 123,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3145,"-74,140291","4,717156"
3203,416A05,J.A.C. Engativá Centro Sede Comunal,CL 66B - KR 121,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3203,"-74,139376","4,715517"
3351,066A05,Br. Los Laureles,KR 113B - CL 63C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3351,"-74,140513","4,708236"
7182,265A07,Br. San Rafael Industrial,KR 56 - CL 5C-62,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7182,"-74,114209","4,62602"
7177,259A07,Br. San Gabriel,KR 56 - CL 5A-29,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7177,"-74,11555","4,624462"
4598,252A07,Br. San Gabriel,KR 56 - CL 4B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4598,"-74,117661","4,622019"
3938,208A07,Colegio José Allamano,KR 56 - AC 3,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3938,"-74,11939","4,620037"
4823,398A09,Br. Timiza A,CL 40C Sur - KR 72P Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4823,"-74,150812","4,611563"
5897,471A09,Br. Timiza,KR 72K - AC 40 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5897,"-74,147935","4,608841"
3762,662A01,Escuela Superior de Guerra,AK 11 - CL 102,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3762,,
3183,128A02,Colegio Hijas de Cristo Rey,AC 138 - AV. Villas,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3183,"-74,066301","4,728969"
3562,098A03,Tuna Baja III y IIIA,KR 106A - CL 153,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3562,"-74,092807","4,755269"
3565,100A03,Desarrollo Villa Esperanza,CL 159A - KR 106A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3565,"-74,09229","4,758559"
3564,101A03,Clínica Juan N. Corpas,AV. Corpas - CL 159A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3564,"-74,092318","4,761"
3758,469A03,Colegio Nuevo Campestre,AV. Corpas - CL 160,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3758,"-74,090227","4,763138"
5309,613A01,Br. Santa Bárbara Central III Sector,AK 11 - CL 113,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5309,"-74,037728","4,69347"
6813,625A01,Br. Santa Bárbara Central III Sector,AK 11 - CL 117A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6813,"-74,036248","4,69638"
6821,626A01,Br. Santa Bárbara Central IV Sector,AK 11 - CL 123,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6821,"-74,034103","4,700824"
4296,449A03,Urb. Portal de Suba,CL 137 - KR 90A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4296,"-74,084958","4,735299"
2106,024B03,Villa Elisa,AC 132 - KR 94B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2106,"-74,089788","4,732104"
1924,535A03,Br. Alcaparros de Suba,AC 132 - KR 105B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1924,"-74,100908","4,736344"
2247,027A03,Br. Villa María,AC 132 - KR 110A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2247,"-74,103428","4,737464"
2723,163A03,La Gaitana Oriental,CL 132 - KR 123B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2723,"-74,106471","4,738587"
2530,161A03,IED La Gaitana,CL 131A - KR 124B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2530,"-74,108306","4,73877"
2531,160A03,Br. La Gaitana,KR 125 - CL 132 Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2531,"-74,10847","4,740054"
2532,158A03,Br. La Gaitana,KR 125 - CL 134,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2532,"-74,107901","4,741459"
2533,155A03,Br. La Gaitana,CL 135B - KR 126,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2533,"-74,10836","4,742704"
2534,154A03,Br. La Gaitana,TV 126B - CL 132 D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2534,"-74,110648","4,742077"
2171,224A01,Br. Pradera Norte,AC 170 - AK 9,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2171,"-74,032561","4,748143"
6761,128A01,Br. Pradera Norte,AK 9 - CL 168,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6761,"-74,03187","4,747215"
6760,127A01,Br. Pradera Norte,AK 9 - CL 166,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6760,"-74,031847","4,743474"
6758,124A01,Fundacion Cardio Infantil,AK 9 - CL 163A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6758,"-74,032049","4,741257"
6757,571A01,Urb. Balcones de Oriente,AK 9 - AC 161,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6757,"-74,032092","4,738766"
3136,121A01,Br. Lisboa,AC 134 - KR 9A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3136,"-74,033616","4,713222"
3137,035A01,Br. Lisboa,AC 134 - KR 11B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3137,"-74,037544","4,714477"
3138,037A01,Br. Lisboa,AC 134 - AK 15,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3138,"-74,042679","4,716293"
4687,039A01,Br. El Contador,AC 134 - KR 17,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4687,"-74,046045","4,717599"
6727,193A02,RESIDENCIAL ALCALA,KR 45A - CL 134A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6727,"-74,052727","4,719908"
6725,095A02,Br. Prado Veraniego,CL 129 - KR 45 A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6725,"-74,05373","4,715706"
4995,062A02,Br. Prado Veraniego,CL 129 - KR 49A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4995,"-74,056579","4,71602"
4989,064A02,Br. Prado Veraniego,CL 129 - KR 53A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4989,"-74,06036","4,716396"
4986,080A02,Urb. Iberia Sector III,CL 129 - KR 55,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4986,"-74,06397","4,716764"
4980,066A02,Urb. Iberia Sector III,CL 129 - KR 57B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4980,"-74,067166","4,717253"
2794,352A11,Br. Tunjuelito,CL 54 Sur - KR 12A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2794,"-74,126625","4,560195"
2795,361A11,IED Rufino José Cuervo,CL 53A Sur - KR 11A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2795,"-74,125373","4,558769"
3790,186A12,Br. El Virrey,CL 93 Sur - KR 12,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3790,"-74,114969","4,503847"
3791,160A12,IED El Virrey,CL 93 Sur - KR 7A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3791,"-74,112578","4,502172"
6424,339A12,Br. Serranias,DG 93 B Sur - TV 3 C Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6424,"-74,111351","4,499876"
5122,142A12,Br. Puerta al Llano,CL 114B Sur - KR 7A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5122,"-74,101372","4,486647"
3319,059A01,Br. Villa Magdala,AC 153 - KR 20,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3319,"-74,04567","4,737183"
3674,312A02,Estación Mazurén,Auto Norte - CL 152,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3674,"-74,049379","4,73596"
3153,085A02,Urb. La Riviera Norte,CL 152 - KR 48,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3153,"-74,051552","4,735164"
3497,219A02,Pq. Mazurén,CL 152 - KR 50,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3497,"-74,053045","4,73542"
3496,216A02,Br. Mazurén,CL 152 - KR 54,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3496,"-74,056013","4,735779"
4334,343A02,Br. Mazurén II Sector,AC 152 - KR 55,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4334,"-74,058484","4,735998"
5576,010A02,Urb. Mazurén I Sector,KR 56 - CL 152,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5576,"-74,059808","4,737097"
5274,212A02,Br. Mazurén,CL 152B - KR 56,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5274,"-74,060785","4,738683"
6659,344A02,Br. Mazurén,CL 152B - KR 58C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6659,"-74,063737","4,739283"
6638,241A02,Br. Portales del Norte,CL 167 - KR 73,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6638,"-74,065909","4,750992"
6620,303A02,Br. Claret Norte,KR 74 - CL 163,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6620,"-74,068677","4,748108"
6600,305A02,Br. Casa Blanca El Pinar,TV 77 - CL 160,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6600,"-74,071597","4,746124"
4042,543B03,Br. Casa Blanca I,TV 77 - CL 146A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4042,"-74,074344","4,737361"
2878,267A02,LICEO CATOLICO CAMPESTRE E-W,AC 222 - KR 52,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2878,"-74,04392","4,799327"
2882,271A02,UDCA,AC 222 - KR 55,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2882,"-74,047842","4,800202"
4316,171A02,Br. Iberia,AC 134 - KR 59,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4316,"-74,069872","4,72554"
5250,114A02,Urbanización Granada,AC 134 - AV. Villas,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5250,"-74,06747","4,72452"
5279,075A02,Br. Britalia,CL 167 - KR 54D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5279,"-74,055513","4,749228"
5284,073A02,Br. Britalia - El Tibon Albacete,CL 167 - KR 51A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5284,"-74,051866","4,748765"
5288,071A02,Br. Granada Norte,CL 167 - KR 45A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5288,"-74,047935","4,747996"
5464,301A02,Estación Cardio Infantil,Auto Norte - AC 161,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5464,"-74,048192","4,743142"
1709,189A12,Br. Gran Yomasa I,CL 81 Sur - KR 1 A Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1709,"-74,113922","4,509526"
1710,194A12,Br. Gran Yomasa I,CL 81 Sur - KR 8B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1710,"-74,110708","4,509293"
6259,203A12,Br. Gran Yomasa I,CL 81 Sur - KR 4 B Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6259,"-74,106413","4,509112"
6286,206A12,Br. El Curubo,DG 81 Sur Sur - KR 5B Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6286,"-74,10409","4,510032"
6316,208A12,Br. Compostela I,CL 80A Sur - KR 6 Este,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6316,"-74,101924","4,509429"
6339,215A12,Br. Compostela I,KR 7C E - CL 80A Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6339,"-74,099989","4,508676"
6332,214A12,Br. El Bosque,KR 7 A E - CL 82 Bis Surir,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6332,"-74,10039","4,505732"
6315,378A12,Br. El Bosque,DG 81 A Bis Sur - TV 6 E,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6315,"-74,101943","4,505302"
6321,377A12,Br. San Felipe de Usme,TV 6 E - CL 83B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6321,"-74,101357","4,503538"
6341,379A12,Br. Casaloma,TV 8E - CL 84 D Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6341,"-74,099728","4,501812"
3863,385A06,Br. El Recuerdo,KR 33 - CL 25B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3863,"-74,084999","4,62889"
5701,584A09,Br. El Rubí de Kennedy,DG 57F Bis Sur - KR 78M,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5701,"-74,174703","4,609354"
4740,316A09,Br. Roma,KR 78H - CL 57B-20 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4740,"-74,173026","4,608471"
7822,245C00,Br. Las Nieves,AC 19 - KR 4,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7822,"-74,070817","4,605001"
699,777A00,C.C. San Martín,AK 7 - CL 32,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=699,"-74,067865","4,619288"
433,354C00,Centro Johann Kepler,KR 17 - CL 61,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=433,"-74,067809","4,648859"
3946,232A13,IED Jose Acevedo Y Gomez,TV 4 Este - DG 28 Bis B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3946,"-74,083606","4,562631"
3651,421A13,San Blas II Sector,TV 4A E - DG 27A Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3651,"-74,083826","4,564223"
3233,236A13,Br. San Blas II Sector,TV 5A Este - CL 22A Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3233,"-74,083331","4,566012"
